0.0001894274987 -0.331491492454 -0.523719188116 0.75020418621 
0.0001894274987 -0.331491492454 -0.523719188116 0.75020418621 
5.85154545905e-05 -0.331574717349 -0.524486465411 0.751281205257 
0.00342325676995 -0.331679767451 -0.524486094513 0.751277936889 
0.00888824379288 -0.331390873328 -0.524517970866 0.751283789971 
0.0182032985088 -0.331330791736 -0.524532559475 0.751300649951 
0.0322141626877 -0.331399732705 -0.524521937843 0.751268536363 
0.0429057206309 -0.331450832957 -0.524431157968 0.751188261618 
0.0555989577275 -0.331588295776 -0.52397885972 0.750993237716 
0.0629113959862 -0.330892111642 -0.522643356327 0.750570215586 
0.0725564618837 -0.327957387258 -0.51948336826 0.749199399098 
0.0780651728009 -0.331414144664 -0.517925504279 0.748426314963 
0.0795037742392 -0.331542329265 -0.516392134317 0.747675146602 
0.0822080124006 -0.33077852089 -0.514431625611 0.746809295465 
0.0846552283286 -0.331265659239 -0.510666041084 0.745057473143 
0.0805675865411 -0.331004688431 -0.507850658468 0.743654883982 
0.0898700196567 -0.334596237139 -0.506521530776 0.74284525164 
0.0874813109429 -0.339012289257 -0.502673703526 0.740645870811 
0.0894497308358 -0.340240814891 -0.500639244548 0.73947448682 
0.0908973069366 -0.341753551354 -0.498882710933 0.738413250537 
0.0915707207171 -0.3446618578 -0.497154586598 0.737347239544 
0.0976310336957 -0.34595062038 -0.494969093334 0.736088508742 
0.0948639412877 -0.353706698143 -0.490542042706 0.733832705514 
0.0961000048088 -0.353867881399 -0.488178241139 0.732653194812 
0.0957971567438 -0.355448794817 -0.486237593976 0.731503157443 
0.0945151766949 -0.358540604293 -0.484143857009 0.730122432725 
0.0951686814967 -0.362986840824 -0.479815105126 0.727477280662 
0.0920025239284 -0.366005748343 -0.477244634644 0.726064415339 
0.0983710854768 -0.368610970138 -0.474555844728 0.724745445472 
0.0956964482168 -0.371748473908 -0.471669865066 0.723340304446 
0.100300600168 -0.37722120945 -0.466773796548 0.72028779535 
0.100689510724 -0.379650179339 -0.464081416726 0.718574685443 
0.0998981586419 -0.388000779777 -0.459180565543 0.715769185356 
0.0992970966854 -0.393704544027 -0.45470104759 0.712965167555 
0.0944102659425 -0.392318617212 -0.452371125738 0.711602031767 
0.105443668994 -0.397624168464 -0.450174942214 0.710200431034 
