0.0 -7.0 
16.4265566506 -100 
20.7641789272 -100 
25.0667000338 -100 
28.7968471531 -100 
32.0354153909 -100 
34.4030008927 -100 
35.594635082 -100 
36.7341739962 -100 
37.0841843506 -100 
37.7794699498 -100 
37.7754367551 -100 
38.0416522983 -100 
38.744571482 -100 
39.1765223461 -100 
39.5349857767 -100 
40.868994165 -100 
40.1643395748 -100 
40.993775474 -100 
41.2052336604 -100 
41.4183852345 -100 
41.6974541384 -100 
41.0569434774 -100 
41.6160733364 -100 
41.6319819717 -100 
41.8493271788 -100 
42.2415561172 -100 
42.3687464373 -100 
43.0994700111 -100 
42.3894719506 -100 
42.9015739922 -100 
42.3248798238 -100 
42.2476826668 -100 
42.3489556618 -100 
42.4527062268 -100 
43.2908667792 -100 
41.7062924453 -100 
42.4358875775 -99.4283342878 
42.2232469173 -98.5050408078 
42.5365666682 -97.9717317573 
42.125406698 -97.3723170293 
42.4059664745 -96.4203880222 
42.1821803884 -90.2439506092 
42.0653845032 -90.4467999334 
42.008643474 -88.8471549023 
42.0335450673 -88.8776786551 
41.6321147166 -91.3449516543 
42.4341873286 -91.2622953553 
41.8545690134 -90.4665078159 
41.8454146244 -89.8499698483 
42.0187752253 -87.853301664 
41.9142044743 -86.5315072463 
41.6028892672 -86.0773136265 
42.0290866831 -85.2658537785 
41.7183096374 -84.3779319562 
42.6954171906 -83.0511066218 
41.1386978842 -82.8936374514 
41.4493864291 -81.95219273 
41.5042530652 -81.0202693749 
41.4646261022 -80.1707194185 
41.5961047373 -83.4173804115 
41.6678962379 -83.3159462013 
41.7477099134 -81.8794337049 
41.7351941205 -75.2306027394 
41.7088159971 -74.841928152 
41.8183501831 -74.8417715079 
41.6954949215 -73.5753795588 
42.3649804551 -73.2838690873 
41.8121022759 -72.3767654735 
41.9079220358 -72.1233801312 
41.4197707137 -70.5788104825 
41.294209882 -69.958851995 
41.3403341623 -69.9001833787 
41.0378247887 -69.6128678757 
40.9527011164 -68.9252646934 
42.3233792068 -74.213385234 
40.4927270118 -73.8602508833 
41.4936416416 -72.9625758943 
40.5178411309 -72.3828429255 
41.0759318137 -71.0374060869 
41.1772840659 -70.8147642783 
41.3376354934 -70.1398079888 
41.259351211 -69.3887908116 
41.1349077171 -55.8214408048 
41.5719709003 -55.6734481064 
40.5707569944 -55.0517069808 
40.9401725387 -54.2071195284 
41.3313008777 -54.1617914662 
40.8000155555 -53.0663887664 
41.2169689194 -52.765126212 
41.1340902964 -63.1213984642 
41.3969662072 -62.7156627184 
41.3338417739 -61.9743096369 
41.2756341374 -62.2917618174 
40.9615055419 -60.8182383475 
42.1956336641 -60.8644646167 
40.7542186509 -60.4673413354 
40.7682996368 -60.120473742 
41.0736294076 -60.0568393833 
41.1661653368 -59.6104507039 
