-15.0 -20.0 -22.0 -28.0 -37.0 -53.0 -75.0 -81.0 -84.0 -94.0 -98.0 -114.0 -102.0 -55.0 2.0 12.0 -77.0 -47.0 -47.0 -55.0 -77.0 -158.0 -198.0 -132.0 -164.0 -198.0 -198.0 -198.0 -196.0 -189.0 -183.0 -176.0 -170.0 -164.0 -158.0 -151.0 -146.0 -141.0 -136.0 -131.0 -127.0 -122.0 -118.0 -114.0 -111.0 -107.0 -95.0 -71.0 -58.0 -69.0 -62.0 -47.0 -13.0 6.0 -7.0 -6.0 -26.0 -24.0 -16.0 -15.0 -22.0 -16.0 -14.0 -16.0 -20.0 -26.0 -28.0 -28.0 -27.0 -20.0 -22.0 -23.0 -31.0 -30.0 -33.0 -31.0 -28.0 -23.0 -23.0 -23.0 -22.0 
-27.0 -22.0 -26.0 -24.0 -27.0 -27.0 -31.0 -28.0 -27.0 -27.0 -31.0 -36.0 -35.0 -68.0 -75.0 -53.0 -102.0 -179.0 -122.0 -79.0 -89.0 -102.0 -130.0 -188.0 -198.0 -198.0 -198.0 -198.0 -195.0 -187.0 -181.0 -174.0 -167.0 -160.0 -154.0 -148.0 -142.0 -137.0 -132.0 -127.0 -122.0 -118.0 -113.0 -110.0 -105.0 -103.0 -86.0 -62.0 -52.0 -61.0 -53.0 -36.0 14.0 26.0 20.0 -28.0 -23.0 -13.0 -13.0 -21.0 -17.0 -17.0 -17.0 -23.0 -28.0 -27.0 -28.0 -24.0 -23.0 -26.0 -27.0 -29.0 -30.0 -26.0 -24.0 -23.0 -22.0 -20.0 -21.0 -17.0 -17.0 
-42.0 -38.0 -35.0 -29.0 -22.0 -24.0 -26.0 -34.0 -40.0 -40.0 -30.0 -19.0 -2.0 18.0 -65.0 -33.0 -19.0 -41.0 -80.0 -192.0 -198.0 -196.0 -162.0 -184.0 -198.0 -198.0 -198.0 -198.0 -194.0 -186.0 -179.0 -172.0 -164.0 -157.0 -150.0 -144.0 -138.0 -133.0 -127.0 -122.0 -117.0 -113.0 -108.0 -105.0 -102.0 -99.0 -75.0 -54.0 -51.0 -58.0 -40.0 -26.0 -33.0 14.0 5.0 -25.0 -15.0 -7.0 -21.0 -20.0 -17.0 -21.0 -24.0 -29.0 -29.0 -29.0 -28.0 -26.0 -22.0 -27.0 -26.0 -24.0 -24.0 -22.0 -23.0 -22.0 -20.0 -19.0 -19.0 -20.0 -23.0 
-47.0 -44.0 -49.0 -51.0 -45.0 -39.0 -33.0 -28.0 -28.0 -28.0 -34.0 -30.0 -27.0 4.0 -14.0 -103.0 -90.0 -57.0 -74.0 -93.0 -128.0 -172.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -192.0 -184.0 -176.0 -169.0 -160.0 -153.0 -146.0 -140.0 -134.0 -127.0 -122.0 -117.0 -112.0 -108.0 -104.0 -101.0 -97.0 -94.0 -68.0 -43.0 -51.0 -47.0 -29.0 -18.0 -29.0 -27.0 -25.0 19.0 -1.0 -22.0 -22.0 -22.0 -20.0 -27.0 -33.0 -33.0 -28.0 -22.0 -20.0 -25.0 -25.0 -24.0 -24.0 -22.0 -23.0 -19.0 -20.0 -20.0 -21.0 -23.0 -21.0 -20.0 -22.0 
-44.0 -43.0 -47.0 -52.0 -55.0 -58.0 -59.0 -53.0 -49.0 -41.0 -46.0 -14.0 8.0 -47.0 -31.0 -53.0 -117.0 -165.0 -163.0 -149.0 -144.0 -178.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -190.0 -181.0 -174.0 -165.0 -157.0 -148.0 -141.0 -135.0 -128.0 -122.0 -117.0 -112.0 -107.0 -103.0 -99.0 -95.0 -91.0 -88.0 -25.0 -13.0 -45.0 -13.0 -8.0 -21.0 -31.0 -41.0 27.0 51.0 -6.0 -24.0 -26.0 -21.0 -35.0 -35.0 -28.0 -20.0 -16.0 -19.0 -20.0 -24.0 -26.0 -22.0 -21.0 -22.0 -24.0 -21.0 -23.0 -20.0 -18.0 -18.0 -18.0 -20.0 -19.0 
-66.0 -66.0 -69.0 -64.0 -70.0 -69.0 -77.0 -78.0 -76.0 -71.0 -52.0 -18.0 33.0 -14.0 -82.0 -53.0 -66.0 -85.0 -106.0 -148.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -187.0 -179.0 -170.0 -161.0 -152.0 -144.0 -136.0 -128.0 -122.0 -116.0 -111.0 -106.0 -101.0 -97.0 -93.0 -90.0 -87.0 -83.0 9.0 37.0 -43.0 25.0 39.0 -30.0 -45.0 -51.0 -48.0 -1.0 -26.0 -32.0 -23.0 -32.0 -23.0 -19.0 -17.0 -17.0 -23.0 -25.0 -27.0 -22.0 -27.0 -25.0 -21.0 -20.0 -18.0 -16.0 -15.0 -18.0 -18.0 -17.0 -19.0 -22.0 -20.0 
-57.0 -52.0 -51.0 -48.0 -44.0 -42.0 -41.0 -36.0 -33.0 -37.0 -28.0 -39.0 -20.0 8.0 -44.0 -120.0 -105.0 -96.0 -115.0 -142.0 -188.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -195.0 -185.0 -176.0 -166.0 -156.0 -147.0 -138.0 -129.0 -122.0 -116.0 -110.0 -104.0 -100.0 -95.0 -91.0 -87.0 -83.0 -80.0 -79.0 36.0 18.0 -54.0 59.0 14.0 -47.0 -55.0 -61.0 -62.0 -20.0 21.0 -12.0 -23.0 -22.0 -18.0 -21.0 -22.0 -25.0 -27.0 -26.0 -26.0 -20.0 -17.0 -15.0 -15.0 -10.0 -14.0 -17.0 -18.0 -20.0 -22.0 -20.0 -21.0 -21.0 -20.0 
-38.0 -39.0 -42.0 -41.0 -42.0 -40.0 -36.0 -34.0 -33.0 -35.0 -7.0 0.0 -72.0 -47.0 -32.0 -44.0 -78.0 -115.0 -155.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -194.0 -182.0 -172.0 -161.0 -150.0 -141.0 -129.0 -122.0 -114.0 -108.0 -103.0 -97.0 -93.0 -88.0 -84.0 -81.0 -79.0 -75.0 -73.0 -63.0 -68.0 -67.0 -23.0 -57.0 -62.0 -60.0 -59.0 -58.0 49.0 28.0 -21.0 -29.0 -24.0 -23.0 -22.0 -27.0 -22.0 -18.0 -15.0 -13.0 -12.0 -12.0 -13.0 -19.0 -21.0 -20.0 -21.0 -21.0 -22.0 -21.0 -22.0 -20.0 -21.0 -20.0 
-25.0 -23.0 -26.0 -31.0 -35.0 -35.0 -39.0 -40.0 -40.0 -33.0 -4.0 36.0 -6.0 -103.0 -87.0 -77.0 -77.0 -98.0 -136.0 -182.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -192.0 -180.0 -166.0 -155.0 -143.0 -131.0 -121.0 -113.0 -106.0 -100.0 -94.0 -89.0 -84.0 -81.0 -78.0 -75.0 -72.0 -70.0 -67.0 -65.0 -63.0 -62.0 -60.0 -58.0 -57.0 -56.0 -55.0 -54.0 -48.0 -40.0 -19.0 -15.0 -16.0 -17.0 -16.0 -15.0 -14.0 -15.0 -11.0 -17.0 -18.0 -19.0 -20.0 -24.0 -22.0 -25.0 -21.0 -19.0 -20.0 -18.0 -18.0 -19.0 -16.0 -16.0 
-31.0 -34.0 -34.0 -33.0 -34.0 -32.0 -32.0 -32.0 -33.0 -14.0 -15.0 -35.0 -6.0 -36.0 -105.0 -149.0 -154.0 -162.0 -176.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -188.0 -175.0 -161.0 -148.0 -132.0 -121.0 -112.0 -104.0 -97.0 -91.0 -86.0 -81.0 -76.0 -74.0 -71.0 -68.0 -65.0 -63.0 -60.0 -59.0 -57.0 -56.0 -55.0 -54.0 -52.0 -51.0 -50.0 -49.0 -48.0 44.0 41.0 -15.0 -19.0 -19.0 -19.0 -16.0 -17.0 -19.0 -22.0 -20.0 -22.0 -23.0 -21.0 -19.0 -18.0 -18.0 -17.0 -17.0 -14.0 -12.0 -11.0 -10.0 -10.0 -9.0 
-40.0 -32.0 -35.0 -35.0 -30.0 -26.0 -27.0 -27.0 -31.0 -28.0 17.0 17.0 -72.0 -50.0 -47.0 -70.0 -109.0 -148.0 -192.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -185.0 -169.0 -152.0 -136.0 -121.0 -110.0 -101.0 -93.0 -87.0 -81.0 -75.0 -72.0 -68.0 -66.0 -63.0 -60.0 -58.0 -56.0 -55.0 -53.0 -52.0 -50.0 -49.0 -48.0 -47.0 -47.0 -46.0 -44.0 -44.0 -1.0 -26.0 -26.0 -20.0 -18.0 -14.0 -16.0 -16.0 -19.0 -19.0 -17.0 -14.0 -15.0 -15.0 -14.0 -12.0 -11.0 -9.0 -10.0 -9.0 -10.0 -10.0 -10.0 -10.0 -9.0 
-30.0 -30.0 -34.0 -36.0 -40.0 -38.0 -39.0 -39.0 -35.0 -26.0 0.0 8.0 -35.0 -92.0 -92.0 -89.0 -96.0 -129.0 -176.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -198.0 -181.0 -161.0 -142.0 -120.0 -107.0 -96.0 -88.0 -80.0 -74.0 -70.0 -66.0 -63.0 -59.0 -57.0 -55.0 -53.0 -52.0 -50.0 -48.0 -47.0 -46.0 -44.0 -44.0 -43.0 -42.0 -41.0 -41.0 -40.0 -40.0 0.0 15.0 -6.0 -4.0 -8.0 -12.0 -15.0 -16.0 -16.0 -15.0 -13.0 -13.0 -10.0 -13.0 -12.0 -10.0 -10.0 -10.0 -10.0 -11.0 -9.0 -9.0 -9.0 -8.0 -9.0 
-29.0 -32.0 -30.0 -35.0 -35.0 -37.0 -36.0 -35.0 -29.0 -12.0 -3.0 -15.0 9.0 -25.0 -70.0 -127.0 -157.0 -172.0 -191.0 -193.0 -196.0 -197.0 -198.0 -198.0 -198.0 -198.0 -195.0 -174.0 -149.0 -119.0 -103.0 -90.0 -79.0 -72.0 -67.0 -62.0 -58.0 -55.0 -52.0 -50.0 -48.0 -47.0 -44.0 -43.0 -42.0 -41.0 -41.0 -40.0 -39.0 -39.0 -38.0 -38.0 -36.0 -36.0 -36.0 -35.0 23.0 22.0 -6.0 -21.0 -19.0 -17.0 -17.0 -15.0 -14.0 -15.0 -13.0 -12.0 -10.0 -9.0 -8.0 -8.0 -7.0 -7.0 -6.0 -3.0 -3.0 -2.0 -1.0 -1.0 -1.0 
-34.0 -32.0 -28.0 -28.0 -34.0 -31.0 -34.0 -33.0 -27.0 -22.0 15.0 19.0 -43.0 -36.0 -43.0 -69.0 -99.0 -154.0 -184.0 -184.0 -186.0 -187.0 -189.0 -190.0 -192.0 -197.0 -189.0 -161.0 -118.0 -94.0 -77.0 -67.0 -60.0 -55.0 -52.0 -48.0 -45.0 -43.0 -41.0 -40.0 -39.0 -38.0 -37.0 -36.0 -35.0 -35.0 -34.0 -34.0 -33.0 -33.0 -33.0 -32.0 -32.0 -32.0 -31.0 -31.0 -31.0 -23.0 -20.0 -15.0 -9.0 -9.0 -7.0 -7.0 -10.0 -10.0 -11.0 -10.0 -8.0 8.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-27.0 -29.0 -29.0 -31.0 -25.0 -18.0 -10.0 -12.0 -15.0 -5.0 13.0 20.0 -20.0 -95.0 -100.0 -105.0 -118.0 -154.0 -174.0 -174.0 -174.0 -174.0 -174.0 -177.0 -177.0 -179.0 -163.0 -98.0 -49.0 -45.0 -44.0 -39.0 -36.0 -34.0 -32.0 -32.0 -31.0 -30.0 -30.0 -28.0 -28.0 -28.0 -28.0 -28.0 -28.0 -28.0 -27.0 -27.0 -27.0 -27.0 -27.0 -26.0 -27.0 -27.0 -27.0 -27.0 19.0 27.0 3.0 -2.0 -3.0 -7.0 -9.0 -12.0 -12.0 -13.0 -13.0 -13.0 -13.0 12.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-27.0 -22.0 -20.0 -17.0 -19.0 -23.0 -28.0 -26.0 -26.0 -18.0 -4.0 18.0 0.0 -18.0 -46.0 -91.0 -146.0 -165.0 -165.0 -165.0 -164.0 -162.0 -159.0 -157.0 -151.0 -140.0 -26.0 0.0 0.0 0.0 0.0 0.0 -3.0 -9.0 -12.0 -14.0 -15.0 -17.0 -17.0 -18.0 -18.0 -19.0 -19.0 -19.0 -19.0 -20.0 -20.0 -20.0 -21.0 -21.0 -21.0 -21.0 -21.0 -22.0 -22.0 -22.0 -22.0 -20.0 -20.0 -21.0 -21.0 -21.0 -19.0 -18.0 -18.0 -17.0 -17.0 -16.0 -15.0 14.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-21.0 -24.0 -29.0 -27.0 -23.0 -22.0 -19.0 -24.0 -26.0 -27.0 -23.0 27.0 37.0 -31.0 -28.0 -49.0 -82.0 -125.0 -152.0 -150.0 -148.0 -141.0 -137.0 -125.0 -114.0 -64.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.0 -4.0 -6.0 -8.0 -9.0 -10.0 -11.0 -12.0 -13.0 -14.0 -14.0 -15.0 -15.0 -15.0 -16.0 -16.0 -17.0 -17.0 -17.0 7.0 7.0 -4.0 -5.0 -5.0 -5.0 -5.0 -5.0 -5.0 -6.0 -7.0 -7.0 -5.0 7.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-23.0 -20.0 -21.0 -22.0 -24.0 -25.0 -23.0 -21.0 -18.0 -22.0 -21.0 6.0 39.0 11.0 -37.0 -93.0 -105.0 -142.0 -139.0 -136.0 -129.0 -121.0 -115.0 -98.0 -67.0 -43.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -3.0 -4.0 -6.0 -7.0 -8.0 -8.0 -9.0 -10.0 -10.0 -11.0 -11.0 -12.0 -12.0 13.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -1.0 -1.0 -1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-19.0 -20.0 -20.0 -16.0 -12.0 -15.0 -21.0 -25.0 -21.0 -23.0 -28.0 -27.0 -13.0 20.0 2.0 -14.0 -39.0 -83.0 -123.0 -119.0 -115.0 -103.0 -92.0 -69.0 -59.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -2.0 -4.0 -4.0 -5.0 -6.0 -7.0 -8.0 -8.0 -8.0 -9.0 -9.0 -10.0 -10.0 -11.0 -11.0 -10.0 -9.0 -7.0 -7.0 -7.0 -6.0 -6.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-16.0 -13.0 -17.0 -22.0 -26.0 -32.0 -24.0 -27.0 -27.0 -27.0 -24.0 -20.0 -8.0 0.0 34.0 -39.0 -41.0 -74.0 -113.0 -110.0 -98.0 -87.0 -72.0 -61.0 -41.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0 -2.0 -2.0 -4.0 2.0 5.0 1.0 0.0 -3.0 -5.0 -5.0 -6.0 -7.0 -9.0 -9.0 -10.0 -10.0 -10.0 9.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-25.0 -27.0 -32.0 -28.0 -28.0 -25.0 -23.0 -20.0 -20.0 -18.0 -25.0 -24.0 -21.0 19.0 33.0 16.0 -13.0 -35.0 -73.0 -95.0 -86.0 -74.0 -62.0 -50.0 -23.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.0 -4.0 -5.0 -5.0 5.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-29.0 -28.0 -27.0 -21.0 -20.0 -17.0 -18.0 -20.0 -25.0 -21.0 -21.0 -18.0 -15.0 -7.0 -15.0 4.0 10.0 -1.0 -42.0 -72.0 -74.0 -63.0 -57.0 -40.0 -13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-23.0 -21.0 -17.0 -13.0 -15.0 -21.0 -20.0 -18.0 -17.0 -16.0 -17.0 -15.0 -22.0 -27.0 -17.0 3.0 22.0 9.0 -29.0 -73.0 -64.0 -59.0 -46.0 -29.0 -7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-15.0 -17.0 -16.0 -21.0 -21.0 -19.0 -15.0 -19.0 -22.0 -16.0 -18.0 -28.0 -24.0 -25.0 -21.0 0.0 33.0 48.0 38.0 4.0 -34.0 -51.0 -39.0 -22.0 -1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-18.0 -19.0 -20.0 -17.0 -16.0 -17.0 -19.0 -17.0 -21.0 -25.0 -24.0 -23.0 -25.0 -21.0 -16.0 -11.0 -7.0 -2.0 2.0 -16.0 -46.0 -44.0 -31.0 -17.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-19.0 -17.0 -17.0 -19.0 -18.0 -17.0 -20.0 -26.0 -24.0 -21.0 -19.0 -20.0 -19.0 -14.0 -12.0 -14.0 -13.0 -11.0 19.0 41.0 27.0 -9.0 -26.0 -13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-15.0 -17.0 -15.0 -18.0 -21.0 -24.0 -26.0 -22.0 -20.0 -19.0 -20.0 -18.0 -15.0 -10.0 -14.0 -14.0 -10.0 -2.0 35.0 43.0 19.0 -8.0 -21.0 -9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-17.0 -15.0 -20.0 -23.0 -25.0 -20.0 -20.0 -18.0 -18.0 -16.0 -16.0 -16.0 -10.0 -12.0 -17.0 -10.0 -2.0 -2.0 0.0 -2.0 -14.0 3.0 17.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-16.0 -23.0 -28.0 -22.0 -18.0 -17.0 -16.0 -17.0 -17.0 -15.0 -15.0 -13.0 -10.0 -15.0 -10.0 -6.0 -6.0 0.0 -3.0 -10.0 -7.0 0.0 13.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-23.0 -25.0 -21.0 -19.0 -17.0 -18.0 -15.0 -19.0 -15.0 -14.0 -12.0 -9.0 -15.0 -12.0 -8.0 -6.0 -1.0 0.0 -6.0 -15.0 -8.0 -7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-22.0 -17.0 -18.0 -17.0 -17.0 -15.0 -17.0 -14.0 -15.0 -12.0 -12.0 -16.0 -16.0 -7.0 -3.0 -3.0 0.0 -3.0 -10.0 -11.0 -9.0 -3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-18.0 -16.0 -16.0 -13.0 -14.0 -18.0 -13.0 -14.0 -9.0 -12.0 -13.0 -13.0 -10.0 -5.0 -6.0 -1.0 -1.0 -6.0 -13.0 -8.0 -8.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-16.0 -12.0 -16.0 -13.0 -18.0 -13.0 -14.0 -14.0 -13.0 -11.0 -15.0 -11.0 -5.0 -5.0 -1.0 0.0 -4.0 -9.0 -8.0 -7.0 -8.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-12.0 -14.0 -14.0 -17.0 -13.0 -14.0 -14.0 -15.0 -12.0 -15.0 -12.0 -7.0 -4.0 -3.0 -1.0 -2.0 -7.0 -12.0 -9.0 -9.0 -6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-12.0 -14.0 -18.0 -12.0 -14.0 -13.0 -13.0 -13.0 -14.0 -12.0 -8.0 -4.0 -5.0 -1.0 0.0 -5.0 -9.0 -8.0 -8.0 -7.0 -3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-3.0 -5.0 -12.0 -14.0 -12.0 -10.0 -15.0 -15.0 -13.0 -9.0 -4.0 -5.0 -2.0 0.0 -3.0 -6.0 -10.0 -8.0 -6.0 -7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
-3.0 -4.0 -10.0 -15.0 -12.0 -15.0 -14.0 -12.0 -10.0 -5.0 -5.0 -4.0 -1.0 -1.0 -4.0 -9.0 -9.0 -7.0 -7.0 -6.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
