0.0 -7.0 
16.0762139474 -13.5614309377 
20.5717468255 -13.5441554717 
24.9181000556 -13.5486386517 
28.6737449357 -13.5745716189 
31.9481711407 -13.6427868339 
35.0632466715 -13.5216333114 
35.9916514389 -13.5541407429 
35.4428947661 -13.4507440664 
35.9782238474 -12.9250006552 
35.1553253037 -12.6482928581 
36.1645880394 -13.4196653763 
35.9765341772 -13.1744577136 
37.4619801063 -13.5116160844 
37.3296422331 -12.8463485664 
38.626414792 -13.7485616483 
38.7540406568 -14.2593800939 
38.739810046 -15.0681850824 
39.0276697813 -14.6494781102 
39.7417548661 -15.4511514243 
39.1054311323 -15.1031239267 
40.1704292896 -15.8135084992 
39.6857455915 -15.5834611357 
39.8938026415 -15.0606138745 
40.5923816709 -15.1214709133 
40.0159981691 -15.4268158657 
40.7848847091 -15.0678271474 
39.7559943031 -14.756892824 
40.7004533019 -15.759818572 
39.9394154157 -15.4131538991 
40.6648167781 -15.3428696711 
39.8576251752 -15.2512103665 
40.7170223778 -15.6216785989 
39.7661094671 -15.26923648 
40.8805953205 -15.4000645638 
40.7952912182 -15.4781973833 
40.0912050644 -15.3767823331 
39.4297072095 -15.3171365652 
40.2454996029 -15.4579830468 
39.512589075 -15.1845125665 
40.6035506413 -14.9736244634 
39.595992238 -16.2603353512 
40.76241899 -15.6874702448 
39.7686293936 -14.7628133227 
40.9549931257 -14.8152625635 
39.7913974731 -14.6084585462 
40.8973448785 -14.317527987 
39.6420549183 -14.1585364334 
40.7122784279 -14.0994819234 
39.4437859269 -14.3893542234 
40.3356508721 -14.3743887519 
39.361382071 -14.7465177454 
40.8542636921 -14.3144259576 
39.317358484 -14.5918540954 
40.6174559461 -14.6325837988 
40.6442250049 -14.6472188581 
40.1472829153 -100 
39.2900272692 -100 
40.3720346807 -100 
39.2754199725 -100 
39.5633176257 -100 
39.6536831706 -100 
40.4807551567 -100 
39.8765099871 -100 
40.9860378231 -100 
40.1203630763 -100 
40.9946933751 -100 
39.7095940004 -100 
40.9380171297 -100 
39.7672630279 -100 
41.1040747632 -100 
39.1625723765 -100 
40.5867695803 -100 
40.2077144748 -100 
40.5225761466 -100 
40.6071034761 -100 
39.982055271 -100 
40.8172613861 -100 
39.7927444708 -100 
40.7704210228 -100 
39.783542216 -100 
41.2655130018 -100 
39.8557875491 -100 
40.9241834765 -100 
40.0307098568 -100 
40.8111007709 -100 
40.0195412505 -100 
40.5270194063 -100 
39.7899499527 -100 
40.6315371872 -100 
39.7164394874 -100 
40.6785727385 -100 
39.9116687279 -100 
40.9876161119 -100 
41.0444214091 -100 
40.7526176086 -100 
40.0797859343 -100 
40.9708484188 -100 
40.1119344687 -100 
41.0639967024 -100 
40.0105368188 -100 
41.6225553977 -100 
39.9275706194 -100 
41.2502466397 -100 
40.2972722293 -100 
41.2887527446 -100 
40.2161430862 -100 
41.192476702 -100 
40.0071732783 -100 
40.7682541361 -100 
39.776346278 -100 
40.6127370517 -100 
39.5377920795 -100 
40.3307512119 -100 
40.7786920096 -100 
40.362069128 -100 
39.6164689274 -100 
41.1254786003 -100 
40.1792064266 -100 
41.0487435138 -100 
40.0817488598 -100 
41.257164861 -100 
40.2211211289 -100 
41.3992645996 -100 
40.2490614965 -100 
41.3772055312 -100 
40.0607855959 -100 
40.7357191938 -100 
39.9275342536 -100 
40.914479591 -100 
39.5915970155 -100 
41.0532145071 -100 
39.7685785991 -100 
41.0793294521 -100 
41.1788581436 -100 
40.8238516225 -100 
39.7281249034 -100 
40.9441993491 -100 
39.8663015793 -100 
40.9308552338 -100 
39.5947356157 -100 
41.3689892469 -100 
39.7302198885 -100 
41.087358945 -100 
40.2793591427 -100 
41.3278532263 -100 
40.5843460042 -100 
41.5658111739 -100 
40.4725633265 -100 
40.4252511471 -100 
41.4684648239 -100 
39.9238158455 -100 
41.3390018515 -100 
41.1548591213 -100 
41.0499178954 -100 
40.0213436871 -100 
41.3289547221 -100 
40.0916808139 -100 
41.15156207 -100 
39.7547093473 -100 
40.8076054843 -100 
39.7901977589 -100 
41.242724971 -100 
40.0667046462 -100 
41.3422503756 -100 
40.0846788944 -100 
41.043861987 -100 
39.9270435288 -100 
40.8678101112 -100 
40.1368457794 -100 
41.1974347227 -100 
40.0478350506 -100 
41.3227838693 -100 
41.3534793718 -100 
40.9152511155 -100 
40.2543589872 -100 
40.9971718526 -100 
39.8800000631 -100 
41.1083631397 -100 
39.7819524071 -100 
41.5816919448 -100 
40.0507631608 -100 
41.2293866752 -100 
40.5266063531 -100 
41.1796165777 -100 
40.2984215725 -100 
41.2841771987 -100 
40.2361097961 -100 
41.0071716897 -100 
39.8566272051 -100 
41.6464578753 -100 
40.1566820719 -100 
41.326669712 -100 
41.270021431 -100 
40.9349015045 -100 
40.016577613 -100 
40.9500755519 -100 
40.2883166041 -100 
41.3342956833 -100 
41.0821784081 -100 
40.3291947053 -100 
41.3686237052 -100 
40.2580007584 -100 
41.1641642495 -100 
40.0078130517 -100 
41.1527026972 -100 
40.124282841 -100 
40.9949081033 -100 
39.7619174603 -100 
40.8318630021 -100 
40.1259602528 -100 
41.2536566345 -100 
41.2002130496 -100 
40.8430179522 -100 
39.9421196027 -100 
40.912824339 -100 
39.7140912273 -100 
40.933960118 -100 
39.8312861336 -100 
41.2075637809 -100 
40.0006111547 -100 
41.0138199665 -100 
40.4434667815 -100 
41.6569577672 -100 
40.3976406275 -100 
41.1372307541 -100 
39.9918010528 -100 
40.7949966 -100 
39.7845373862 -100 
40.9939383448 -100 
39.6958827146 -100 
40.89586456 -100 
40.8300590504 -100 
40.9079774972 -100 
39.7524992075 -100 
41.0137869633 -100 
39.8894485351 -100 
41.3605503131 -100 
40.0770053846 -100 
42.0188667341 -100 
40.491904025 -100 
41.577684081 -100 
40.4322697056 -100 
41.6792134124 -100 
40.3309610607 -100 
40.6381017001 -100 
40.1197173586 -100 
41.1623239171 -100 
40.6658450964 -100 
39.9008109483 -100 
38.9783996006 -100 
40.2594949594 -100 
39.6981836307 -100 
40.8772343061 -100 
39.22011589 -100 
40.8962038441 -100 
39.9116154785 -100 
40.9317552124 -100 
39.7693870294 -100 
40.8136468792 -100 
40.052830744 -100 
41.3081205416 -100 
40.2307500942 -100 
41.3211701544 -100 
40.3804269263 -100 
40.9742484278 -100 
40.0564428468 -100 
41.1478017332 -100 
39.7550783862 -100 
40.6762575256 -100 
39.83621879 -100 
41.0686627775 -100 
41.0051350249 -100 
40.3447143076 -100 
40.0533547167 -100 
40.4842450605 -100 
40.1121024404 -100 
41.3594811078 -100 
39.6335659634 -100 
40.894564005 -100 
39.9266294254 -100 
40.799438126 -100 
39.6617795607 -100 
40.7456571727 -100 
39.8879606226 -100 
40.8577101024 -100 
40.0877896441 -100 
40.8378629531 -100 
39.7111762749 -100 
40.9887347085 -100 
40.6611259665 -100 
40.6957047939 -100 
39.7623264846 -100 
40.7066934396 -100 
39.4911347952 -100 
40.9550078596 -100 
39.0209134593 -100 
41.1458921164 -100 
39.5918665346 -100 
41.0369407591 -100 
40.2593318659 -100 
41.1430484308 -100 
40.217836952 -100 
40.7605097496 -100 
39.6876521264 -100 
41.3004758629 -100 
39.6506639747 -100 
41.4385536922 -100 
39.7579429947 -100 
41.1580297685 -100 
41.1583700026 -100 
40.5920036042 -100 
39.9964179216 -100 
40.5782643046 -100 
39.6360232106 -100 
40.8769526761 -100 
40.104121289 -100 
41.4239544392 -100 
39.9310556963 -100 
40.8447626021 -100 
40.0024180733 -100 
40.8368176155 -100 
39.7380408946 -100 
40.7052630791 -100 
40.2683217657 -100 
39.3405194229 -100 
40.4678681278 -100 
39.4220831156 -100 
40.8031489362 -100 
40.8579866077 -100 
40.0293684016 -100 
39.6036899622 -100 
40.3996123561 -100 
39.6846891433 -100 
40.6930157263 -100 
39.5610548335 -100 
40.586898058 -100 
39.6334554457 -100 
40.6598183951 -100 
39.6579017886 -100 
40.1979424991 -100 
39.5376569784 -100 
40.5684529582 -100 
39.3109664665 -100 
40.4427520658 -100 
39.3919527718 -100 
40.2574368884 -100 
39.149786839 -100 
40.0724213891 -100 
39.9604810208 -100 
38.7655775429 -100 
38.6815234881 -100 
39.7734916638 -100 
38.9459046101 -100 
40.5556446825 -100 
39.4122556358 -100 
40.8700064896 -100 
39.3234907977 -100 
40.2464689823 -100 
39.3983708123 -100 
40.3575814541 -100 
39.2612287481 -100 
39.3484003753 -100 
39.5901544032 -100 
40.438972182 -100 
39.5775440133 -100 
40.6084035726 -100 
39.4316257594 -100 
40.3483873286 -100 
40.4363330585 -100 
40.0884037388 -100 
40.081964673 -100 
39.647436932 -100 
40.579893651 -100 
40.0439573901 -100 
40.83862741 -100 
39.9648374068 -100 
41.5456800491 -100 
39.6616421181 -100 
40.8870995742 -100 
39.6011271232 -100 
40.9105411973 -100 
40.5675587431 -100 
40.1558920036 -100 
39.3748245951 -100 
40.5552063768 -100 
39.2720776023 -100 
41.3952781995 -100 
39.1930932966 -100 
40.9933832623 -100 
39.6270959253 -100 
41.1190361497 -100 
40.1651432249 -100 
40.2090658488 -100 
40.841550102 -100 
39.6404614077 -100 
40.8561603533 -100 
39.7281370627 -100 
40.8540490246 -100 
40.0229265777 -100 
41.1096895446 -100 
41.2234555161 -100 
40.5145738956 -100 
39.4645612589 -100 
41.4814128133 -100 
39.5647027099 -100 
40.8004321596 -100 
39.9103409379 -100 
41.076852797 -100 
40.2982679884 -100 
41.2970043421 -100 
40.2059542815 -100 
41.2703869683 -100 
39.9612127431 -100 
41.3075424152 -100 
39.2925408222 -100 
41.2304779283 -100 
39.6502543056 -100 
40.8163615012 -100 
39.9683044467 -100 
40.743605331 -100 
41.0099427815 -100 
40.5060124893 -100 
39.5924556305 -100 
41.3170125888 -100 
40.3075938586 -100 
41.2197565236 -100 
40.1517974539 -100 
41.0823848054 -100 
39.9801273801 -100 
40.9747654892 -100 
39.6581471535 -100 
40.4454072314 -100 
39.6969376368 -100 
40.9433838781 -100 
39.3809579316 -100 
41.0375960899 -100 
40.4406880755 -100 
40.6631943025 -100 
39.9855942445 -100 
40.8496522419 -100 
40.9434398793 -100 
40.1011483361 -100 
40.6426998398 -100 
39.1131733568 -100 
40.4354290861 -100 
38.9295936186 -100 
40.6178592714 -100 
39.7494016167 -100 
41.0250940083 -100 
40.4384078881 -100 
41.2754885636 -100 
40.5382077556 -100 
41.6573103125 -100 
40.6292813255 -100 
41.3511263313 -100 
40.2138670809 -100 
42.3448500886 -100 
39.3067228527 -100 
40.9822224783 -100 
40.6916672388 -100 
39.7151197518 -100 
39.9016608242 -100 
41.0511030514 -100 
40.1020986368 -99.4069672219 
40.9796955817 -100 
39.8053480194 -100 
41.0850646783 -100 
40.1323568184 -99.2586004572 
41.3385010081 -97.5093990368 
40.5164808746 -95.9252086569 
41.5578507451 -94.2626313486 
41.498148882 -98.957237013 
41.1299660992 100 
40.6122594279 100 
41.5796624752 100 
40.5607000578 100 
41.5215424618 100 
40.6132888587 100 
41.576255729 100 
41.1479464242 100 
40.9733948569 100 
39.6549461562 100 
40.5926247956 100 
39.3253240891 100 
40.2170278359 100 
38.6891371816 100 
39.7470618279 100 
38.9331314228 100 
40.2007312543 100 
39.2425341441 100 
40.3651769294 100 
39.7384568115 100 
41.097786913 100 
39.6034992958 100 
40.6758108172 100 
39.6186174437 100 
40.7187660017 100 
40.0497963515 100 
40.6127944039 100 
40.8160755421 100 
39.9458435773 100 
40.2400623602 100 
40.8568447347 100 
40.0107277357 100 
41.4305765477 100 
40.1554482052 100 
41.5016161474 100 
40.2555834472 100 
41.4382715987 100 
40.2194538592 100 
40.951697813 100 
39.894193525 100 
41.5984302405 100 
